,Title,Ratings,HyperLinks
1182,Sama,5,https://www.g2.com/products/sama/reviews
1183,Supervisely Computer Vision Platform,4.5,https://www.g2.com/products/supervisely-computer-vision-platform/reviews
1184,Text Classifier with auto Deep Learning,5,https://www.g2.com/products/text-classifier-with-auto-deep-learning/reviews
1185,Alegion,4,https://www.g2.com/products/alegion/reviews
1186,Bounding Boxes for Machine Learning and Computer Vision Datasets,5,https://www.g2.com/products/bounding-boxes-for-machine-learning-and-computer-vision-datasets/reviews
1187,DefinedCrowd,4.5,https://www.g2.com/products/definedcrowd/reviews
1188,Edgecase,4.5,https://www.g2.com/products/edgecase/reviews
1189,MATLAB,4.6,https://www.g2.com/products/matlab/reviews
1190,Anaconda,4.5,https://www.g2.com/products/anaconda/reviews
1191,Alteryx,4.6,https://www.g2.com/products/alteryx/reviews
1192,RapidMiner,4.1,https://www.g2.com/products/rapidminer/reviews
1193,IBM Watson Studio,4.5,https://www.g2.com/products/ibm-watson-studio/reviews
1194,Qlik AutoML (formerly Kraken),4.8,https://www.g2.com/products/qlik-automl-(formerly-kraken)/reviews
1195,Peltarion Platform,4.5,https://www.g2.com/products/peltarion-platform/reviews
1196,RStudio,4.9,https://www.g2.com/products/rstudio/reviews
1197,Deepnote,4.3,https://www.g2.com/products/deepnote/reviews
1198,Google Cloud AI Platform,4.8,https://www.g2.com/products/google-cloud-ai-platform/reviews
1199,Explorium,4.9,https://www.g2.com/products/explorium/reviews
1200,TIMi Suite,3.9,https://www.g2.com/products/timi-suite/reviews
1201,IBM SPSS Modeler,4.5,https://www.g2.com/products/ibm-spss-modeler/reviews
1202,TensorFlow,4.2,https://www.g2.com/products/tensorflow/reviews
1203,Azure Machine Learning Studio,4.8,https://www.g2.com/products/azure-machine-learning-studio/reviews
1204,V7,4.5,https://www.g2.com/products/v7/reviews
1205,H2O,4.3,https://www.g2.com/products/h2o/reviews
1206,Amazon SageMaker,4.5,https://www.g2.com/products/amazon-sagemaker/reviews
1207,IBM Decision Optimization,4.3,https://www.g2.com/products/ibm-decision-optimization/reviews
1208,Dataiku DSS,4.4,https://www.g2.com/products/dataiku-dss/reviews
1209,DataRobot,4.2,https://www.g2.com/products/datarobot/reviews
1210,Box Skills,4.7,https://www.g2.com/products/box-skills/reviews
1211,BigML,4.1,https://www.g2.com/products/bigml/reviews
1212,Google Cloud AutoML,4,https://www.g2.com/products/google-cloud-automl/reviews
1213,Qubole,4.4,https://www.g2.com/products/qubole/reviews
1214,SAS Enterprise Miner,4.3,https://www.g2.com/products/sas-enterprise-miner/reviews
1215,KNIME Analytics Platform,4.7,https://www.g2.com/products/knime-analytics-platform/reviews
1216,FloydHub,4.5,https://www.g2.com/products/floydhub/reviews
1217,Deep Cognition,4.5,https://www.g2.com/products/deep-cognition/reviews
1218,Databricks Lakehouse Platform,4.5,https://www.g2.com/products/databricks-lakehouse-platform/reviews
1219,NVIDIA Deep Learning GPU Training System (DIGITS),4.6,https://www.g2.com/products/nvidia-deep-learning-gpu-training-system-(digits)/reviews
1220,Azure Content Moderator,4.6,https://www.g2.com/products/azure-content-moderator/reviews
1221,Syte,4.3,https://www.g2.com/products/syte/reviews
1222,Amazon Rekognition,4,https://www.g2.com/products/amazon-rekognition/reviews
1223,Microsoft Computer Vision API,4.9,https://www.g2.com/products/microsoft-computer-vision-api/reviews
1224,SuperAnnotate,4.8,https://www.g2.com/products/superannotate/reviews
1225,V7,4.5,https://www.g2.com/products/v7/reviews
1226,Vue.ai,4.3,https://www.g2.com/products/vue.ai/reviews
1227,Azure Custom Vision Service,4.1,https://www.g2.com/products/azure-custom-vision-service/reviews
1228,Google Cloud Vision API,4.4,https://www.g2.com/products/google-cloud-vision-api/reviews
1229,OpenCV,4.2,https://www.g2.com/products/opencv/reviews
1230,IBM Watson Visual Recognition,3.8,https://www.g2.com/products/ibm-watson-visual-recognition/reviews
1231,Microsoft Video API,4.4,https://www.g2.com/products/microsoft-video-api/reviews
1232,scikit-image,4,https://www.g2.com/products/scikit-image/reviews
1233,Azure Face API,4.5,https://www.g2.com/products/azure-face-api/reviews
1234,SimpleCV,4.3,https://www.g2.com/products/simplecv/reviews
1235,Clarifai,3.8,https://www.g2.com/products/clarifai/reviews
1236,Deepdream,4.1,https://www.g2.com/products/deepdream/reviews
1237,DeepPy,4.7,https://www.g2.com/products/deeppy/reviews
1238,ParallelDots ShelfWatch,4.4,https://www.g2.com/products/paralleldots-shelfwatch/reviews
1239,Dataloop,5,https://www.g2.com/products/dataloop/reviews
1240,Anyline,4.2,https://www.g2.com/products/anyline/reviews
1241,Nilearn,3.8,https://www.g2.com/products/nilearn/reviews
1242,Alibaba Image Search,4.5,https://www.g2.com/products/alibaba-image-search/reviews
1243,Google Cloud AutoML Vision,4.8,https://www.g2.com/products/google-cloud-automl-vision/reviews
1244,Vize.ai -  Custom Image Classification,4,https://www.g2.com/products/vize.ai----custom-image-classification/reviews
1245,AForge.MachineLearning,4,https://www.g2.com/products/aforge.machinelearning/reviews
1246,CCV,4.5,https://www.g2.com/products/ccv/reviews
1247,Dlib Image Processing,5,https://www.g2.com/products/dlib-image-processing/reviews
1248,Gesture Recognition Toolkit,4.5,https://www.g2.com/products/gesture-recognition-toolkit/reviews
1249,Conversica,4.7,https://www.g2.com/products/conversica/reviews
1250,Ultimate,4.5,https://www.g2.com/products/ultimate/reviews
1251,Leena AI,4.7,https://www.g2.com/products/leena-ai/reviews
1252,Moveworks,4.7,https://www.g2.com/products/moveworks/reviews
1253,e-bot7,4.6,https://www.g2.com/products/e-bot7/reviews
1254,Exceed.ai,4,https://www.g2.com/products/exceed.ai/reviews
1255,Genesys DX,4.6,https://www.g2.com/products/genesys-dx/reviews
1256,Mindsay,4.6,https://www.g2.com/products/mindsay/reviews
1257,Ada,4.8,https://www.g2.com/products/ada/reviews
1258,Boost.ai,4.6,https://www.g2.com/products/boost.ai/reviews
1259,Thankful,4.4,https://www.g2.com/products/thankful/reviews
1260,IBM Watson Assistant,4.9,https://www.g2.com/products/ibm-watson-assistant/reviews
1261,Techforce.ai,4.4,https://www.g2.com/products/techforce.ai/reviews
1262,Microsoft Power Virtual Agents,4.5,https://www.g2.com/products/microsoft-power-virtual-agents/reviews
1263,Haptik,4.8,https://www.g2.com/products/haptik/reviews
1264,"Saleswhale, a 6sense company",4.7,"https://www.g2.com/products/saleswhale,-a-6sense-company/reviews"
1265,DigitalGenius,4.9,https://www.g2.com/products/digitalgenius/reviews
1266,Neocom.ai -  AI-powered Guided Selling,4.4,https://www.g2.com/products/neocom.ai----ai-powered-guided-selling/reviews
1267,Forethought AI,4.5,https://www.g2.com/products/forethought-ai/reviews
1268,Aisera,4.6,https://www.g2.com/products/aisera/reviews
1269,Vozy,4.6,https://www.g2.com/products/vozy/reviews
1270,CBOT,4.8,https://www.g2.com/products/cbot/reviews
1271,Netomi,3.8,https://www.g2.com/products/netomi/reviews
1272,HCL DRYiCE Lucy Virtual Assistant,4.8,https://www.g2.com/products/hcl-dryice-lucy-virtual-assistant/reviews
1273,Replicant,5,https://www.g2.com/products/replicant/reviews
1274,Rezolve.ai,4.7,https://www.g2.com/products/rezolve.ai/reviews
1275,Cognigy.AI,4.5,https://www.g2.com/products/cognigy.ai/reviews
1276,yellow.ai,4.8,https://www.g2.com/products/yellow.ai/reviews
1277,Zaion,4.6,https://www.g2.com/products/zaion/reviews
1278,AutomationEdge,4.8,https://www.g2.com/products/automationedge/reviews
1279,scikit-learn,4.1,https://www.g2.com/products/scikit-learn/reviews
1280,Personalizer,4.6,https://www.g2.com/products/personalizer/reviews
1281,SuperLearner,4.7,https://www.g2.com/products/superlearner/reviews
1282,machine-learning in Python,4.3,https://www.g2.com/products/machine-learning-in-python/reviews
1283,Intel(R) Data Analytics Acceleration Library,4.3,https://www.g2.com/products/intel(r)-data-analytics-acceleration-library/reviews
1284,Amazon Personalize,4.4,https://www.g2.com/products/amazon-personalize/reviews
1285,Google Cloud TPU,4.4,https://www.g2.com/products/google-cloud-tpu/reviews
1286,Xilinx Machine Learning,4.1,https://www.g2.com/products/xilinx-machine-learning/reviews
1287,GoLearn,3.9,https://www.g2.com/products/golearn/reviews
1288,Microsoft Machine Learning Server,4.5,https://www.g2.com/products/microsoft-machine-learning-server/reviews
1289,PyTorch,3.8,https://www.g2.com/products/pytorch/reviews
1290,Amazon Forecast,4.1,https://www.g2.com/products/amazon-forecast/reviews
1291,MLlib,4.3,https://www.g2.com/products/mllib/reviews
1292,Weka,4.5,https://www.g2.com/products/weka/reviews
1293,python-recsys,4.4,https://www.g2.com/products/python-recsys/reviews
1294,Kubeflow,4.4,https://www.g2.com/products/kubeflow/reviews
1295,Torch,3.8,https://www.g2.com/products/torch/reviews
1296,Annoy,4.6,https://www.g2.com/products/annoy/reviews
1297,Crab,4.4,https://www.g2.com/products/crab/reviews
1298,XGBoost,4.4,https://www.g2.com/products/xgboost/reviews
1299,Vowpal Wabbit,4.2,https://www.g2.com/products/vowpal-wabbit/reviews
1300,Mahout,4.4,https://www.g2.com/products/mahout/reviews
1301,Beeze,4,https://www.g2.com/products/beeze/reviews
1302,Patern Recognition and Machine Learning Toolbox,4,https://www.g2.com/products/patern-recognition-and-machine-learning-toolbox/reviews
1303,Leaf,4.8,https://www.g2.com/products/leaf/reviews
1304,V7,4.4,https://www.g2.com/products/v7/reviews
1305,SimpleAI,4.4,https://www.g2.com/products/simpleai/reviews
1306,Spearmint,4.4,https://www.g2.com/products/spearmint/reviews
1307,BMC Compuware zAdviser,4.1,https://www.g2.com/products/bmc-compuware-zadviser/reviews
1308,Conjecture,4.7,https://www.g2.com/products/conjecture/reviews
1309,Phrazor by vPhrase,4.3,https://www.g2.com/products/phrazor-by-vphrase/reviews
1310,AX Semantics,4.4,https://www.g2.com/products/ax-semantics/reviews
1311,Wordsmith,3.6,https://www.g2.com/products/wordsmith/reviews
1312,Article Forge,4.3,https://www.g2.com/products/article-forge/reviews
1313,Quill,3.9,https://www.g2.com/products/quill/reviews
1314,Persado,4.5,https://www.g2.com/products/persado/reviews
1315,textengine.io,4.7,https://www.g2.com/products/textengine.io/reviews
1316,Arria,4,https://www.g2.com/products/arria/reviews
1317,BeyondWords,3.8,https://www.g2.com/products/beyondwords/reviews
1318,Yseop Augmented Analyst,5,https://www.g2.com/products/yseop-augmented-analyst/reviews
1319,Alana,4.5,https://www.g2.com/products/alana/reviews
1320,Magnet,4.5,https://www.g2.com/products/magnet/reviews
1321,Trinity Audio,0,https://www.g2.com/products/trinity-audio/reviews
1322,Contentyze,0,https://www.g2.com/products/contentyze/reviews
1323,Curo Speech,0,https://www.g2.com/products/curo-speech/reviews
1324,DeepInsights Text Paraphraser,0,https://www.g2.com/products/deepinsights-text-paraphraser/reviews
1325,GluonNLP Sentence Generator,0,https://www.g2.com/products/gluonnlp-sentence-generator/reviews
1326,NLP AI Automation,0,https://www.g2.com/products/nlp-ai-automation/reviews
1327,ServisBOT,0,https://www.g2.com/products/servisbot/reviews
1328,Specifio,0,https://www.g2.com/products/specifio/reviews
1329,Twin,0,https://www.g2.com/products/twin/reviews
